SYS.STBR-NAME,PART#,RICHARD ROBINSON,DESC,Best Parts Inc,ROBERT THOMAS,QOH,STAT,MARK GREEN,LAST-RECV-DATE,SRC,BIN1,BIN2,Central Supply,LIST,SARAH BROWN,Great Supply Inc,GRP,ASSORTMENT-CLASS,STAT,Central Supply,THOMAS LEE,MIKE JOHNSON,NANCY ALLEN
Delta Dealer,HP31110-5A2-A01,City Cars,"BELT, ALTERNATOR",41.33,0.00,6,,05/13/25,05/14/25,12,100H,,41.33,68.88,,,31110,,,0,1,0.00,100H
Delta Dealer,HP31110-5AG-Z01,City Cars,"BELT, ALTERNATOR",43.64,0.00,1,,06/14/25,06/10/25,12,194E,,43.64,72.73,,,31110,,,0,1,0.00,194E
Delta Dealer,HP31110-5BA-A02,City Cars,"BELT, ALTERNATOR",43.78,0.00,2,,04/04/25,04/08/25,12,100H,,43.78,72.97,,,31110,,,0,1,0.00,100H
Delta Dealer,HP31110-5G0-A01,City Cars,"BELT, ALTERNATOR",38.83,0.00,5,,05/29/25,05/30/25,12,100H,,38.83,64.72,,,31110,,,0,1,0.00,100H
Delta Dealer,HP31110-5LA-A02,City Cars,"BELT, ALTERNATOR",43.48,0.00,3,,06/13/25,06/14/25,12,100H,,43.48,72.47,,,31110,,,0,1,0.00,100H
Delta Dealer,HP31110-5R0-003,City Cars,"BELT, ALTERNATOR",36.03,0.00,1,,05/22/25,05/24/25,12,100H,,36.03,60.05,,,31110,,,0,1,0.00,100H
Delta Dealer,HP31110-6B2-A01,City Cars,"BELT, ALTERNATOR",37.88,0.00,1,,06/07/25,02/18/25,12,100H,,37.88,63.13,,,31110,,,0,1,0.00,100H
Delta Dealer,HP31110-R1A-A01,City Cars,"BELT, ALTERNATOR",36.03,0.00,1,,05/21/25,05/22/25,12,100H,,36.03,60.05,,,31110,,,0,1,0.00,100H
Delta Dealer,HP31110-R1A-A21,City Cars,"BELT, ALTERNATOR",36.03,0.00,4,,06/10/25,06/12/25,12,100H,,36.03,60.05,,,31110,,,0,1,0.00,100H
Delta Dealer,HP31110-R2A-M12,City Cars,"BELT, ALTERNATOR",36.03,0.00,2,,06/06/25,06/07/25,12,100H,,36.03,60.05,,,31110,,,0,1,0.00,100H
Delta Dealer,HP31110-R5A-A01,City Cars,"BELT, ALTERNATOR",31.54,0.00,2,,06/13/25,06/14/25,12,100H,,31.54,52.57,,,31110,,,0,1,0.00,100H
Delta Dealer,HP31110-RLF-003,City Cars,"BELT, ALTERNATOR",89.65,0.00,1,,06/09/25,06/10/25,12,100H,,89.65,149.42,,,31110,,,0,1,0.00,100H
Delta Dealer,HP31110-RLV-A02,City Cars,"BELT, ALTERNATOR",39.29,0.00,3,,06/16/25,06/10/25,12,100H,,39.29,65.48,,,31110,,,0,1,0.00,100H
Delta Dealer,HP31110-RRB-A01,City Cars,"BELT, ALTERNATOR",21.61,0.00,1,,09/03/24,09/04/24,12,100H,,21.61,36.02,,,31110,,,0,1,0.00,100H
Delta Dealer,HP31150-RNA-A01,City Cars,MARY ANDERSON,66.97,0.00,1,AP,,09/20/24,6,191H,,66.97,111.62,,,31400,,AP,0,1,0.00,191H
Delta Dealer,HP31170-59B-015,City Cars,Noble Motors,104.26,0.00,1,AP,05/02/24,11/21/24,6,119,,104.26,173.77,,,13463,,AP,0,1,0.00,119
Delta Dealer,HP31170-5A2-A03,City Cars,Noble Motors,109.60,0.00,1,,04/30/25,05/01/25,5,119,,109.60,182.67,,,13463,,,0,1,0.00,119
Delta Dealer,HP31170-R0A-025,City Cars,Noble Motors,143.94,0.00,1,,03/20/25,03/22/25,8,119,,143.94,239.90,,,13463,,,0,1,0.00,119
Delta Dealer,HP31170-R40-A02,City Cars,Noble Motors,108.36,0.00,1,,02/27/25,02/28/25,5,119,,108.36,180.60,,,13463,,,0,1,0.00,119
Delta Dealer,HP31170-R70-A01,City Cars,Noble Motors,211.43,0.00,1,,03/03/25,03/04/25,5,119,,211.43,352.38,,0,13463,,,0,1,0.00,119
Delta Dealer,HP31170-RAA-A02,City Cars,Noble Motors,109.01,0.00,1,,05/23/25,05/24/25,5,119,,109.01,181.68,,,13463,,,0,1,0.00,119
Delta Dealer,HP31170-RV0-A01,City Cars,Noble Motors,331.93,0.00,1,,04/21/25,04/22/25,5,119,,331.93,553.22,,,13463,,,0,1,0.00,119
Delta Dealer,HP31170-RWK-045,City Cars,Noble Motors,244.90,0.00,1,AP,02/07/24,02/07/24,6,119,,244.90,408.17,HP31170-RWK-035,,13463,,AP,0,1,0.00,119
Delta Dealer,HP31180-RAA-A01,City Cars,"PULLEY, IDLER",23.81,0.00,1,AP,01/03/24,12/28/23,6,181,,23.81,39.68,,,38942,,AP,0,1,0.00,181
Delta Dealer,HP31200-5BA-A52RM,City Cars,STARTER (SM-74027),358.85,75.00,1,,05/31/25,06/03/25,5,120,,358.85,598.08,,0,312RM,,,0,1,0.00,120
Delta Dealer,HP31200-5J2-A54,City Cars,STARTER MOTOR ASSY.,984.26,0.00,1,,05/30/25,05/31/25,4,120,,984.26,"1,640.43",HP31200-5J2-A53,,31200,,,0,1,0.00,120
Delta Dealer,HP31200-R40-A01RM,City Cars,STARTER MOTOR ASSY.,330.64,75.00,1,,06/13/25,06/14/25,4,120,,330.64,551.07,HP06312-R40-505RM,1,312RM,,,0,1,75.00,120
Delta Dealer,HP31200-R5A-A02RM,City Cars,STARTER (SM-74017),284.66,75.00,1,RBH,05/15/25,05/16/25,8,120,,284.66,474.43,,0,312RM,,RBH,0,1,0.00,120
Delta Dealer,HP31200-RAA-A53RM,City Cars,STARTER MOTOR ASSY.,336.68,75.00,1,,06/13/25,11/14/24,8,120,,336.68,561.13,,0,312RM,,,0,1,0.00,120
Delta Dealer,HP31200-RNA-A51RM,City Cars,STARTER (SM-71001),316.29,75.00,1,,04/24/25,04/26/25,5,120,,316.29,527.14,HP06312-RNA-507RM,0,312RM,,,0,1,0.00,120
Delta Dealer,HP31200-RX0-A02,City Cars,STARTER MOTOR ASSY.,456.81,0.00,1,AP,,10/08/24,6,121,,456.81,761.35,HP31200-RX0-A01,,31200,,AP,0,1,0.00,121
Delta Dealer,HP31490722,City Cars,Royal Auto,23.96,0.00,4,NS,12/31/24,12/20/24,6,SPORD,,23.96,39.95,,,,,NS,0,1,0.00,SPORD
Delta Dealer,HP31500-3W0-100M,City Cars,"BAT, MF (55B) (24L)",91.96,48.00,3,,06/07/25,04/25/25,55,RACK,,91.96,153.27,,1,31500,,,0,1,16.00,RACK
Delta Dealer,HP31500-SB2-100M,City Cars,BAT (51/500AMP85),93.89,80.00,5,,06/16/25,06/13/25,55,RACK,,93.89,156.48,,2,31500,,,0,1,32.00,RACK
Delta Dealer,HP31500-SF1-A1100M,City Cars,BATTERY (80D26R-MF),92.84,32.00,2,,01/09/25,10/29/24,55,RACK,,92.84,154.73,,0,31500,,,0,1,0.00,RACK
Delta Dealer,HP31500-SL5-100M,City Cars,BATTERY (70D23L-MF),91.44,48.00,3,,05/07/25,05/17/25,55,RACK,,91.44,152.40,,0,31500,,,0,1,0.00,RACK
Delta Dealer,HP31500-SNC-00100M,City Cars,BATTERY (44B19L-S),88.66,64.00,4,,06/12/25,06/13/25,55,RACK,,88.66,147.77,,2,31500,,,0,1,32.00,RACK
Delta Dealer,HP31500-SR1-100M,City Cars,*31500-SR1-100MS,93.16,752.00,47,,06/16/25,06/13/25,55,RACK,,93.16,155.27,,74,31500,,,0,1,1184.00,RACK
Delta Dealer,Smart Motors,City Cars,BATTERY (H5/600CCA),253.83,16.00,1,NS,03/13/25,03/21/25,55,RACK,,253.83,423.05,,0,31500,,NS,0,1,0.00,RACK
Delta Dealer,HP31500-TGG-100M,City Cars,BATTERY (LN2),128.68,32.00,2,,06/14/25,05/23/25,55,RACK,,128.68,214.47,HP31500-TGG-C21,7,31500,,,0,1,112.00,RACK
Delta Dealer,HP31500-TK8-A2100M,City Cars,BAT (GR24F/630CCA),97.96,192.00,12,,06/16/25,06/13/25,55,RACK,,97.96,163.27,"HP31500-TK8-A11
HP31500-STX-A00",12,31500,,,0,1,192.00,RACK
Delta Dealer,HP31500-TLA-EFB100M,City Cars,BATTERY (H5EFB LN2),188.35,144.00,9,,06/13/25,06/06/25,55,RACK,,188.35,313.92,,4,31500,,,0,1,64.00,RACK
Delta Dealer,HP31500-TXM-100M,City Cars,Trust Cars,178.96,16.00,1,AP,01/16/25,01/21/25,6,RACK,,178.96,298.27,HP31500-TXM-A01,,31500,,AP,0,1,0.00,RACK
Delta Dealer,HP31500-TZ3-100M,City Cars,BAT (H6/FLA) (L3),127.53,208.00,13,,06/16/25,06/13/25,55,RACK,,127.53,212.55,HP31500-TZ3-A11,5,31500,,,0,1,80.00,RACK
Delta Dealer,Trust Cars,City Cars,BATTERY ASSY. (L3),171.71,176.00,11,,06/16/25,06/06/25,55,RACK,,171.71,286.18,HP31500-TZ7-A01,13,31500,,,0,1,208.00,RACK
Delta Dealer,HP31512-SCV-A00,City Cars,PLATE,11.38,0.00,1,AP,03/08/24,03/09/24,6,198D,,11.38,18.97,,,31512,,AP,0,1,0.00,198D
Delta Dealer,HP31512-T2G-A00,City Cars,PLATE (80D),6.57,0.00,1,AP,06/13/24,06/14/24,6,198D,,6.57,10.95,,,31512,,AP,0,1,0.00,198D
Delta Dealer,HP31513-SDA-000,City Cars,BOLT (203MM),5.87,0.00,1,NS,,12/28/24,6,SPORD,,5.87,9.78,,,31513,,NS,0,1,0.00,SPORD
Delta Dealer,HP31513-SDB-000,City Cars,BOLT (203MM),5.04,0.00,2,AP,11/25/24,06/14/24,6,192H,,5.04,8.40,,,31513,,AP,0,1,0.00,192H
Delta Dealer,HP31513-T2A-A00,City Cars,BOLT (235MM),5.29,0.00,1,AP,05/21/25,05/21/25,6,192G,,5.29,8.82,,,31513,,AP,0,1,0.00,192G
Delta Dealer,HP31513-TBA-A00,City Cars,BOLT (70MM),1.89,0.00,1,,04/21/25,04/22/25,5,192G,,1.89,3.15,,,31513,,,0,1,0.00,192G
Delta Dealer,HP31513-TBA-A10,City Cars,BOLT (191MM),2.23,0.00,1,,04/21/25,04/22/25,8,192G,,2.23,3.72,,,31513,,,0,1,0.00,192G
Delta Dealer,HP32107-THR-305,City Cars,"KIT, WIRE HARN/DRAIN",1.57,0.00,3,,03/13/25,03/07/25,8,190A,,1.57,2.62,,,06999,,,0,1,0.00,190A
Delta Dealer,HP32107-TLB-A32,City Cars,"WIRE HARNESS, FLOOR",1435.51,0.00,1,NS,12/23/24,12/19/24,6,531,,"1,435.51","2,392.52",,,32119,,NS,0,1,0.00,531
Delta Dealer,HP32108-TLA-305,City Cars,CAROL GONZALEZ,58.95,0.00,1,,02/11/25,02/13/25,5,121,,58.95,98.25,,,32119,,,0,1,0.00,121
Delta Dealer,HP32109-T6Z-305,City Cars,"HARN, TAILGATE",10.00,0.00,1,,06/09/25,06/07/25,6,192G,,10.00,16.67,,,32119,,,0,1,0.00,192G
Delta Dealer,HP32109-T6Z-A20,City Cars,"HARN, TAILGATE",13.89,0.00,18,,06/11/25,06/03/25,1,191,,13.89,23.15,,,32119,,,0,1,0.00,191
Delta Dealer,HP32118-THR-AB1,City Cars,Modern Parts Co,38.74,0.00,2,NS,,06/14/25,6,SPORD,,38.74,64.57,,,32119,,NS,0,1,0.00,SPORD
Delta Dealer,HP32130-3A0-A00,City Cars,"HARN, FR. END",51.22,0.00,2,AP,05/06/25,05/03/25,6,174,,51.22,85.37,,,32100,,AP,0,1,0.00,174
Delta Dealer,HP32200-TWA-AG1,City Cars,"HARN, ENGINE ROOM",1666.67,0.00,1,NS,03/12/25,02/22/25,6,531,,"1,666.67","2,777.78",,,32110,,NS,0,1,0.00,531
Delta Dealer,HP32216-T2A-X00,City Cars,"SUB-HARNESS, L. FR.",19.44,0.00,1,,06/13/25,06/14/25,5,192H,,19.44,32.40,,,32119,,,0,1,0.00,192H
Delta Dealer,HP32216-TVC-Y00,City Cars,"SUB-WIRE, L. FR.",100.86,0.00,1,,05/09/25,05/10/25,5,121,,100.86,168.10,,,32119,,,0,1,0.00,121
Delta Dealer,HP32216-TVC-YA0,City Cars,"SUB-WIRE, L. FR.",30.75,0.00,1,,02/13/25,02/14/25,5,121,,30.75,51.25,,,32119,,,0,1,0.00,121
Delta Dealer,HP32410-S9V-A00,City Cars,"CABLE ASSY., STARTER",76.08,0.00,1,AP,05/23/24,05/15/24,6,121,,76.08,126.80,,,32410,,AP,0,1,0.00,121
Delta Dealer,HP32410-SZA-A00,City Cars,"CABLE ASSY., STARTER",249.36,0.00,1,,04/11/25,04/12/25,5,121,,249.36,415.61,,,32410,,,0,1,0.00,121
Delta Dealer,HP32410-TLA-A01,City Cars,"CABLE ASSY., STARTER",154.29,0.00,1,AP,12/23/23,12/27/23,8,121,,154.29,257.15,,,32410,,AP,0,1,0.00,121
Delta Dealer,HP32416-T9L-003,City Cars,"TERMINAL, BATTERY",25.90,0.00,1,,06/06/25,06/07/25,5,190G,,25.90,43.17,,,91660,,,0,1,0.00,190G
Delta Dealer,HP32418-RBG-300,City Cars,Quality Components,5.46,0.00,1,AP,01/14/25,01/14/25,6,121,,5.46,9.10,,,91710,,AP,0,1,0.00,121
Delta Dealer,HP32600-T21-A11,City Cars,CABLE ASSY.,22.69,0.00,1,AP,12/20/23,12/20/23,6,121,,22.69,37.82,HP32600-T21-A10,,32600,,AP,0,1,0.00,121
Delta Dealer,HP32754-3A0-A10,City Cars,"HARN, L. RR. DR",29.59,0.00,1,NS,,04/30/25,6,SPORD,,29.59,49.32,,,32119,,NS,0,1,0.00,SPORD
Delta Dealer,HP33100-T20-A22,City Cars,"HEADLIGHT ASSY., R.",643.04,0.00,1,,06/11/25,06/12/25,4,551C,,643.04,"1,071.73",,0,33100,,,0,1,0.00,551C
Delta Dealer,HP33100-T20-A52,City Cars,"HEADLIGHT ASSY., R.",658.94,0.00,1,,02/21/25,03/15/25,8,551B,,658.94,"1,098.23",HP33100-T20-A51,,33100,,,0,1,0.00,551B
Delta Dealer,HP33100-T2A-A01,City Cars,"HEADLIGHT ASSY., R.",304.77,0.00,1,,01/22/25,08/31/24,8,551C,,304.77,507.95,,,33100,,,0,1,0.00,551C
Delta Dealer,HP33100-T2A-A33,City Cars,"HEADLIGHT ASSY., R",495.29,0.00,2,AP,01/30/24,01/31/24,8,551C,,495.29,825.48,,0,33100,,AP,0,1,0.00,551C
Delta Dealer,HP33100-T2A-A82,City Cars,"HEADLIGHT ASSY., R.",149.53,0.00,2,,06/13/25,06/14/25,3,551D,,149.53,249.22,,0,33100,,,0,1,0.00,551D
Delta Dealer,HP33100-T90-A01,City Cars,"HEADLIGHT ASSY., R.",725.14,0.00,1,,06/13/25,06/14/25,5,552C,,725.14,"1,208.57",,,33100,,,0,1,0.00,552C
Delta Dealer,HP33100-TG7-A12,City Cars,"HEADLIGHT ASSY., R.",528.70,0.00,1,,11/15/24,11/15/24,8,552B,,528.70,881.17,HP33100-TG7-A11,,33100,,,0,1,0.00,552B
Delta Dealer,HP33100-TK8-A02,City Cars,"HEADLIGHT ASSY., R.",194.38,0.00,1,AP,07/31/24,06/22/24,6,552C,,194.38,323.97,,,33100,,AP,0,1,0.00,552C
Delta Dealer,HP33100-TLA-305,City Cars,"HEADLIGHT ASSY., R.",443.37,0.00,1,,11/05/24,11/06/24,8,551B,,443.37,738.95,,,33100,,,0,1,0.00,551B
Delta Dealer,HP33100-TVA-A02,City Cars,"HEADLIGHT ASSY., R.",360.67,0.00,1,,02/11/25,02/12/25,5,551E,,360.67,601.12,HP33100-TVA-A01,,33100,,,0,1,0.00,551E
Delta Dealer,HP33100-TVA-A42,City Cars,"HEADLIGHT ASSY., R.",735.54,0.00,1,,01/20/25,12/31/24,5,551B,,735.54,"1,225.90",HP33100-TVA-A41,,33100,,,0,1,0.00,551B
Delta Dealer,HP33101-SWA-A01,City Cars,"HEADLIGHT UNIT, R.",236.02,0.00,1,AP,11/27/23,03/16/23,8,551E,,236.02,393.37,,,33101,,AP,0,1,0.00,551E
Delta Dealer,HP33101-TXM-A01,City Cars,"MOLDING, R.",46.66,0.00,1,AP,06/06/24,05/09/24,6,551A,,46.66,77.77,,,75120,,AP,0,1,0.00,551A
Delta Dealer,HP33102-TLA-A01,City Cars,"HOLDER, MOLDING",5.68,0.00,23,,06/12/25,06/12/25,1,192H,,5.68,9.47,,,33999,,,0,1,0.00,192H
Delta Dealer,HP33103-S3V-A01,City Cars,BULB (HB3) (12V 60W),11.12,0.00,2,,06/10/25,03/21/25,5,192H,,11.12,18.53,,,33115,,,0,1,0.00,192H
Delta Dealer,HP33105-TBA-A01,City Cars,CLIP,14.22,0.00,1,,02/27/25,03/01/25,4,192H,,14.22,23.70,,,90650,,,0,1,0.00,192H
Delta Dealer,HP33105-TD4-J11,City Cars,"SCREW, TAP (3X16)",1.85,0.00,6,AP,05/05/25,03/09/24,8,192D,,1.85,3.08,,,90100,,AP,0,1,0.00,192D
Delta Dealer,HP33115-S84-A01,City Cars,BULB (HB3) (12V 60W),13.04,0.00,3,,05/24/25,05/08/25,3,195B,,13.04,21.73,,0,33115,,,0,1,0.00,195B
Delta Dealer,HP33115-SJC-A01,City Cars,BULB (HB2),12.37,0.00,1,,04/24/25,04/26/25,5,195B,,12.37,20.62,,,33115,,,0,1,0.00,195B
Delta Dealer,HP33115-TY0-003,City Cars,BULB (H4/HB2),20.88,0.00,3,,06/13/25,06/14/25,4,195B,,20.88,34.80,,,33115,,,0,1,0.00,195B
Delta Dealer,HP33116-TA0-A01,City Cars,BULB (HB4) (12V 51W),12.08,0.00,1,,06/14/25,05/22/25,4,195B,,12.08,20.13,,,33115,,,0,1,0.00,195B
Delta Dealer,HP33150-T0A-A01,City Cars,"HEADLIGHT ASSY., L.",258.33,0.00,1,,05/23/25,05/23/25,5,545,,258.33,430.55,,,33150,,,0,1,0.00,545
Delta Dealer,HP33150-T20-A22,City Cars,"HEADLIGHT ASSY., L.",643.04,0.00,1,,06/12/25,06/13/25,7,551C,,643.04,"1,071.73",HP33150-T20-A21,,33150,,,0,1,0.00,551C
Delta Dealer,HP33150-T20-A52,City Cars,"HEADLIGHT ASSY., L.",658.94,0.00,1,AP,10/18/24,09/24/24,8,ADD,,658.94,"1,098.23",HP33150-T39-A52,,33150,,AP,0,1,0.00,ADD
Delta Dealer,HP33150-T2A-A01,City Cars,"HEADLIGHT ASSY., L.",304.77,0.00,1,,02/27/25,02/27/25,8,552C,,304.77,507.95,,,33150,,,0,1,0.00,552C
Delta Dealer,HP33150-T2A-A33,City Cars,"HEADLIGHT ASSY., L.",495.29,0.00,1,,10/29/24,02/23/24,8,552C,,495.29,825.48,,0,33150,,,0,1,0.00,552C
Delta Dealer,HP33150-T2A-A61,City Cars,"HEADLIGHT ASSY., L.",226.49,0.00,1,,05/07/25,05/07/25,8,531,,226.49,377.48,,,33150,,,0,1,0.00,531
Delta Dealer,HP33150-T2A-A82,City Cars,"HEADLIGHT ASSY., L.",149.53,0.00,2,,06/13/25,06/14/25,3,552D,,149.53,249.22,HP33150-T2A-A81,0,33150,,,0,1,0.00,552D
Delta Dealer,HP33150-T3L-A62,City Cars,"HEADLIGHT ASSY., L.",315.18,0.00,1,AP,03/08/25,03/06/25,6,SPORD,,315.18,525.30,,,33150,,AP,0,1,0.00,SPORD
Delta Dealer,HP33150-T3W-A01,City Cars,"HEADLIGHT ASSY., L.",566.38,0.00,1,AP,12/28/23,12/13/23,6,552E,,566.38,943.97,,,33150,,AP,0,1,0.00,552E
Delta Dealer,HP33150-T6Z-A11,City Cars,"HEADLIGHT ASSY., L.",649.17,0.00,1,,06/10/25,06/11/25,8,547,,649.17,"1,081.95",,,33150,,,0,1,0.00,547
Delta Dealer,HP33150-T90-A01,City Cars,"HEADLIGHT ASSY., L.",725.14,0.00,1,,05/23/25,05/23/25,5,532,,725.14,"1,208.57",,,33150,,,0,1,0.00,532
Delta Dealer,HP33150-TBA-A01,City Cars,"HEADLIGHT ASSY., L.",257.66,0.00,1,,02/10/25,02/12/25,5,552B,,257.66,429.43,,,33150,,,0,1,0.00,552B
Delta Dealer,HP33150-TBA-A31,City Cars,"HEADLIGHT ASSY., L.",232.36,0.00,1,,01/03/25,01/04/25,8,552B,,232.36,387.27,,,33150,,,0,1,0.00,552B
Delta Dealer,HP33150-TG7-A12,City Cars,"HEADLIGHT ASSY., L.",528.70,0.00,1,,09/18/24,09/19/24,8,547,,528.70,881.17,HP33150-TG7-A11,,33150,,,0,1,0.00,547
Delta Dealer,HP33150-TG7-A32,City Cars,"HEADLIGHT ASSY., L.",814.89,0.00,1,,05/13/25,05/14/25,5,532,,814.89,"1,358.15",HP33150-TG7-A31,,33150,,,0,1,0.00,532
Delta Dealer,HP33150-THR-A11,City Cars,"HEADLIGHT ASSY., L.",334.39,0.00,1,AP,08/15/24,11/06/24,8,552D,,334.39,557.32,,,33150,,AP,0,1,0.00,552D
Delta Dealer,HP33150-TLA-305,City Cars,"HEADLIGHT ASSY., L.",443.37,0.00,1,,06/03/25,06/04/25,5,549,,443.37,738.95,,,33150,,,0,1,0.00,549
Delta Dealer,HP33150-TR0-A51,City Cars,"HEADLIGHT ASSY., L.",242.10,0.00,1,,09/18/24,11/07/24,8,531,,242.10,403.50,,,33150,,,0,1,0.00,531
Delta Dealer,HP33150-TVA-A02,City Cars,"HEADLIGHT ASSY., L.",360.67,0.00,1,,05/29/25,05/29/25,5,552C,,360.67,601.12,HP33150-TVA-A01,,33150,,,0,1,0.00,552C
Delta Dealer,HP33150-TVA-A42,City Cars,"HEADLIGHT ASSY., L.",735.54,0.00,1,,06/04/25,06/04/25,5,552E,,735.54,"1,225.90",,,33150,,,0,1,0.00,552E
Delta Dealer,HP33152-TLA-A01,City Cars,"HOLDER, MOLDING",5.01,0.00,13,,06/12/25,05/15/25,1,192H,,5.01,8.35,,,33999,,,0,1,0.00,192H
Delta Dealer,HP33155-TBA-A01,City Cars,CLIP,14.22,0.00,2,,03/04/25,02/12/25,5,192H,,14.22,23.70,,,90650,,,0,1,0.00,192H
Delta Dealer,HP33165-SAA-003,City Cars,BULB (H11) (12V 55W),16.47,0.00,6,,06/12/25,06/13/25,1,192H,,16.47,27.45,,0,33115,,,0,1,0.00,192H
Delta Dealer,HP33165-TL0-003,City Cars,BULB (H8) (12V 35W),12.31,0.00,4,,04/30/25,05/02/25,3,195B,,12.31,20.52,,,33115,,,0,1,0.00,195B
Delta Dealer,HP33300-TG7-A21,City Cars,"LIGHT, R. FR. TURN",51.50,0.00,1,,05/15/25,05/16/25,5,125,,51.50,85.83,,,33300,,,0,1,0.00,125
Delta Dealer,HP33301-SA0-741,City Cars,BULB (12V 5W),2.71,0.00,1,,05/13/25,05/14/25,5,195C,,2.71,4.52,,0,34908,,,0,1,0.00,195C
Delta Dealer,HP33301-SNA-003,City Cars,BULB (12V 5W),4.61,0.00,4,,05/01/25,05/03/25,4,195C,,4.61,7.68,,,34908,,,0,1,0.00,195C
Delta Dealer,HP33302-S5A-A01,City Cars,SOCKET (T20 W),25.15,0.00,1,,05/13/25,06/10/25,8,193E,,25.15,41.92,,,34305,,,0,1,0.00,193E
Delta Dealer,HP33302-S7A-003,City Cars,SOCKET (T20 S),11.15,0.00,1,,04/22/25,04/24/25,5,192E,,11.15,18.58,,,34305,,,0,1,0.00,192E
Delta Dealer,HP33302-TBA-A01,City Cars,BULB (T10),2.13,0.00,1,,04/29/25,05/01/25,6,SPORD,,2.13,3.55,,,78180,,,0,1,0.00,SPORD
Delta Dealer,HP33303-S5A-003,City Cars,SOCKET (T20 S),10.80,0.00,1,AP,12/28/23,12/22/23,6,195C,,10.80,18.00,,,34305,,AP,0,1,0.00,195C
Delta Dealer,HP33303-SCK-003,City Cars,BULB (12V 21W),5.21,0.00,2,,04/25/25,04/29/25,4,195C,,5.21,8.68,HP33303-S2R-003,0,34908,,,0,1,0.00,195C
Delta Dealer,HP33303-SD4-671,City Cars,"BULB, FR. (12V 2CP)",4.75,0.00,1,,04/25/25,04/26/25,5,195C,,4.75,7.92,,,34906,,,0,1,0.00,195C
Delta Dealer,HP33303-SL4-003,City Cars,BULB (12V 21W),3.57,0.00,9,,05/21/25,03/27/25,3,195C,,3.57,5.95,,,34908,,,0,10,0.00,195C
Delta Dealer,HP33303-SZT-A01,City Cars,BULB (12V 28W/8W),6.45,0.00,1,,06/05/25,06/06/25,5,195C,,6.45,10.75,,,34908,,,0,1,0.00,195C
Delta Dealer,HP33304-S5A-003,City Cars,SOCKET (T10),15.67,0.00,1,AP,09/25/24,08/23/24,6,195C,,15.67,26.12,,,34305,,AP,0,1,0.00,195C
Delta Dealer,HP33350-TG7-A21,City Cars,"LIGHT, L. FR. TURN",57.08,0.00,1,,05/15/25,05/16/25,5,511A,,57.08,95.13,,,33350,,,0,1,0.00,511A
Delta Dealer,HP33500-30A-A01,City Cars,"TAILLIGHT ASSY., R.",201.34,0.00,1,,05/05/25,04/12/25,5,551A,,201.34,335.57,,,33500,,,0,1,0.00,551A
Delta Dealer,HP33500-3A0-A01,City Cars,"TAILLIGHT ASSY., R.",212.88,0.00,1,,02/28/25,03/01/25,5,532,,212.88,354.80,,,33500,,,0,1,0.00,532
Delta Dealer,HP33500-T20-A01,City Cars,"TAILLIGHT ASSY., R.",257.08,0.00,1,,02/12/25,02/14/25,8,547,,257.08,428.47,,,33500,,,0,1,0.00,547
Delta Dealer,HP33500-T2A-A21,City Cars,"TAILLIGHT ASSY., R.",210.14,0.00,1,,12/17/24,12/17/24,8,549,,210.14,350.23,,,33500,,,0,1,0.00,549
Delta Dealer,HP33500-TBA-A01,City Cars,"TAILLIGHT ASSY., R.",160.07,0.00,1,,05/20/25,05/20/25,5,547,,160.07,266.78,,0,33500,,,0,1,0.00,547
Delta Dealer,HP33500-THR-A01,City Cars,"TAILLIGHT ASSY., R.",194.01,0.00,1,,01/08/25,01/08/25,5,551E,,194.01,323.35,,,33500,,,0,1,0.00,551E
Delta Dealer,HP33500-TLA-A01,City Cars,"TAILLIGHT ASSY., R.",328.82,0.00,1,,10/22/24,02/07/24,8,551D,,328.82,548.03,,,33500,,,0,1,0.00,551D
Delta Dealer,HP33500-TLA-A21,City Cars,"TAILLIGHT ASSY., R.",371.42,0.00,1,,10/29/24,10/30/24,8,549,,371.42,619.03,,,33500,,,0,1,0.00,549
Delta Dealer,HP33500-TVA-A01,City Cars,"TAILLIGHT ASSY., R.",197.61,0.00,1,,06/12/25,06/13/25,5,552E,,197.61,329.35,,,33500,,,0,1,0.00,552E
Delta Dealer,HP33503-TVA-A01,City Cars,"FINISHER, R.",11.24,0.00,1,,05/16/25,05/20/25,5,125,,11.24,18.73,,,18310,,,0,1,0.00,125
Delta Dealer,HP33505-TBA-A01,City Cars,"REFLECTOR, R. RR.",6.96,0.00,1,,04/03/25,04/04/25,5,116,,6.96,11.60,,,33820,,,0,1,0.00,116
Delta Dealer,HP33505-TG7-A01,City Cars,"REFLECTOR, R. RR.",66.46,0.00,1,,05/13/25,05/14/25,5,125,,66.46,110.77,,,33820,,,0,1,0.00,125
Delta Dealer,HP33505-THR-A01,City Cars,"REFLECTOR, R. RR.",16.27,0.00,1,,03/24/25,03/25/25,5,125,,16.27,27.12,,,33820,,,0,1,0.00,125
Delta Dealer,HP33505-TK8-A01,City Cars,"REFLECTOR, R. RR.",24.12,0.00,1,,03/19/25,03/19/25,5,125,,24.12,40.20,,,33820,,,0,1,0.00,125
Delta Dealer,HP33505-TVA-A01,City Cars,"REFLECTOR, R. RR.",25.08,0.00,1,,04/29/25,04/30/25,5,125,,25.08,41.80,,,33820,,,0,1,0.00,125
